"chrom","len","n_mappable","sample","median_coverage","variance","p.uncovered","n.telomeres","mean_cov","high_cov","weird"
"scf_8255130",1175,80,"TtM50",24,644.416,0.1080851,0,395.217077324305,FALSE,FALSE
"scf_8255131",1066,572,"TtM20",21,65.30292,0.01782364,0,39.8465746379435,FALSE,FALSE
"scf_8255131",1066,572,"TtM19",29,211.5407,0.005628518,0,54.3513722223326,FALSE,FALSE
"scf_8255131",1066,572,"TtM44",22,139.1929,0.0684803,0,44.014098681971,FALSE,FALSE
"scf_8255131",1066,572,"TtM28",14,54.24245,0.01219512,0,26.4130190275119,FALSE,FALSE
"scf_8255131",1066,572,"TtM51",22,78.78741,0.0009380863,0,41.0384976524203,FALSE,TRUE
"scf_8255131",1066,572,"TtM50",42,287.7246,0.02157598,0,79.9987793356987,FALSE,FALSE
"scf_8255131",1066,572,"TtM25",18,75.12803,0.005628518,0,33.7353344828272,FALSE,FALSE
"scf_8255131",1066,572,"TtM0",8,17.43347,0.02251407,0,15.2524864568546,FALSE,FALSE
"scf_8255131",1066,572,"TtM29",17,76.49965,0.01219512,0,32.0729516762644,FALSE,FALSE
"scf_8255131",1066,572,"TtM531",19,85.46264,0.0206379,0,36.1552595399504,FALSE,FALSE
"scf_8255131",1066,572,"TtM47",0,0.1537299,0.8105066,0,0,FALSE,TRUE
"scf_8255131",1066,572,"TtM40",3,3.139333,0.1060038,0,6.25383988311034,FALSE,FALSE
"scf_8255132",1157,1157,"TtM29",0,0,1,0,NA,FALSE,FALSE
"scf_8255132",1157,1157,"TtM0",0,0.1918083,0.741573,0,0,FALSE,FALSE
"scf_8255132",1157,1157,"TtM47",5,7.213836,0.01123596,0,5.05681820710227,FALSE,TRUE
"scf_8255132",1157,1157,"TtM28",4,3.129824,0.009507347,0,4.03839441704572,FALSE,FALSE
"scf_8255132",1157,1157,"TtM20",1,1.810994,0.1970614,0,1.24542524173081,FALSE,FALSE
"scf_8255132",1157,1157,"TtM50",8,7.821811,0.0008643042,0,8.0069204149437,FALSE,FALSE
"scf_8255132",1157,1157,"TtM40",0,0,1,0,NA,FALSE,FALSE
"scf_8255132",1157,1157,"TtM44",0,0,1,0,NA,FALSE,FALSE
"scf_8255132",1157,1157,"TtM19",5,4.11791,0.001728608,0,5.00865800629895,FALSE,FALSE
"scf_8255132",1157,1157,"TtM531",0,0,1,0,NA,FALSE,FALSE
"scf_8255132",1157,1157,"TtM25",4,3.606797,0.03457217,0,4.14324082619412,FALSE,FALSE
"scf_8255132",1157,1157,"TtM51",0,0,1,0,NA,FALSE,TRUE
"scf_8255135",1144,327,"TtM50",19.5,2556.463,0.104021,0,76.1403821810986,FALSE,FALSE
"scf_8255135",1144,327,"TtM0",8,1534.488,0.07867133,0,30.3776149548216,FALSE,FALSE
"scf_8255135",1144,327,"TtM29",17,136.437,0.02534965,0,61.0208636524965,FALSE,FALSE
"scf_8255135",1144,327,"TtM20",19,143.815,0.04108392,0,69.3188375902847,FALSE,FALSE
"scf_8255135",1144,327,"TtM40",2,120.0244,0.256993,0,9.41706053378295,FALSE,FALSE
"scf_8255135",1144,327,"TtM531",9,1726.124,0.2718531,0,43.2416021164275,FALSE,FALSE
"scf_8255135",1144,327,"TtM47",33,620.0016,0.02884615,0,118.878735109173,FALSE,TRUE
"scf_8255135",1144,327,"TtM25",21,168.2747,0.03146853,0,75.8549331476621,FALSE,FALSE
"scf_8255135",1144,327,"TtM51",34,401.6591,0.0270979,0,122.261029380465,FALSE,TRUE
"scf_8255135",1144,327,"TtM44",7,620.5533,0.201049,0,30.6518129848835,FALSE,FALSE
"scf_8255135",1144,327,"TtM28",4,651.6031,0.1066434,0,15.6643873141464,FALSE,FALSE
"scf_8255135",1144,327,"TtM19",38,572.9449,0.02884615,0,136.890664671169,FALSE,FALSE
"scf_8255137",1064,0,"TtM29",0,13.98609,0.6212406,0,NA,FALSE,FALSE
"scf_8255137",1064,0,"TtM20",0,5.627497,0.6682331,0,NA,FALSE,FALSE
"scf_8255137",1064,0,"TtM40",0,0,1,0,NA,FALSE,FALSE
"scf_8255137",1064,0,"TtM531",0,0,1,0,NA,FALSE,FALSE
"scf_8255137",1064,0,"TtM44",0,0.1474255,0.8204887,0,NA,FALSE,FALSE
"scf_8255137",1064,0,"TtM47",8,175.5502,0.3402256,0,Inf,FALSE,TRUE
"scf_8255137",1064,0,"TtM19",0,12.55094,0.6315789,0,NA,FALSE,FALSE
"scf_8255137",1064,0,"TtM51",7.5,83.7102,0.2885338,0,Inf,FALSE,TRUE
"scf_8255137",1064,0,"TtM25",0,3.328966,0.6522556,0,NA,FALSE,FALSE
"scf_8255137",1064,0,"TtM50",0,0,1,0,NA,FALSE,FALSE
"scf_8255137",1064,0,"TtM0",1,2.403921,0.4097744,0,Inf,FALSE,FALSE
"scf_8255137",1064,0,"TtM28",0,0,1,0,NA,FALSE,FALSE
"scf_8255138",1044,0,"TtM19",0,0,1,0,NA,FALSE,FALSE
"scf_8255138",1044,0,"TtM29",0,0,1,0,NA,FALSE,FALSE
"scf_8255138",1044,0,"TtM25",0,0,1,0,NA,FALSE,FALSE
"scf_8255138",1044,0,"TtM47",0,0.08746781,0.9032567,0,NA,FALSE,TRUE
"scf_8255138",1044,0,"TtM40",0,0,1,0,NA,FALSE,FALSE
"scf_8255138",1044,0,"TtM51",0,0,1,0,NA,FALSE,TRUE
"scf_8255138",1044,0,"TtM28",0,0,1,0,NA,FALSE,FALSE
"scf_8255138",1044,0,"TtM20",0,0,1,0,NA,FALSE,FALSE
"scf_8255138",1044,0,"TtM531",0,0,1,0,NA,FALSE,FALSE
"scf_8255138",1044,0,"TtM50",0,0,1,0,NA,FALSE,FALSE
"scf_8255138",1044,0,"TtM44",0,0,1,0,NA,FALSE,FALSE
"scf_8255138",1044,0,"TtM0",0,0,1,0,NA,FALSE,FALSE
"scf_8255140",1287,239,"TtM50",0,0,1,0,NA,FALSE,FALSE
"scf_8255140",1287,239,"TtM29",0,16.25557,0.7000777,0,0,FALSE,FALSE
"scf_8255140",1287,239,"TtM25",0,2.142598,0.7195027,0,0,FALSE,FALSE
"scf_8255140",1287,239,"TtM28",0,1.841453,0.5975136,0,0,FALSE,FALSE
"scf_8255140",1287,239,"TtM40",0,0,1,0,NA,FALSE,FALSE
"scf_8255140",1287,239,"TtM20",0,3.240678,0.7233877,0,0,FALSE,FALSE
"scf_8255140",1287,239,"TtM44",0,0,1,0,NA,FALSE,FALSE
"scf_8255140",1287,239,"TtM47",0,8.682688,0.6767677,0,0,FALSE,TRUE
"scf_8255140",1287,239,"TtM531",0,0,1,0,NA,FALSE,FALSE
"scf_8255140",1287,239,"TtM0",7,176.6413,0.3861694,0,61.4087350312221,FALSE,FALSE
"scf_8255140",1287,239,"TtM19",0,8.976622,0.7195027,0,0,FALSE,FALSE
"scf_8255140",1287,239,"TtM51",1,4.591568,0.3667444,0,8.50357618391961,FALSE,TRUE
"scf_8255141",1029,112,"TtM47",1,4.430099,0.4314869,0,16.1605774783378,FALSE,TRUE
"scf_8255141",1029,112,"TtM28",0,1.802761,0.563654,0,0,FALSE,FALSE
"scf_8255141",1029,112,"TtM29",1,4.474846,0.4577259,0,16.9425388378313,FALSE,FALSE
"scf_8255141",1029,112,"TtM50",0,15.38426,0.5393586,0,0,FALSE,FALSE
"scf_8255141",1029,112,"TtM19",0,0.9213168,0.6569485,0,0,FALSE,FALSE
"scf_8255141",1029,112,"TtM20",1,2.428696,0.4052478,0,15.4476099457892,FALSE,FALSE
"scf_8255141",1029,112,"TtM44",0,2.818455,0.6841594,0,0,FALSE,FALSE
"scf_8255141",1029,112,"TtM51",0,1.988958,0.5500486,0,0,FALSE,TRUE
"scf_8255141",1029,112,"TtM40",0,0,1,0,NA,FALSE,FALSE
"scf_8255141",1029,112,"TtM531",0,6.311216,0.5354713,0,0,FALSE,FALSE
"scf_8255141",1029,112,"TtM0",0,0.7457544,0.6608358,0,0,FALSE,FALSE
"scf_8255141",1029,112,"TtM25",1,3.799634,0.2789116,0,12.7411562854152,FALSE,FALSE
"scf_8255142",1223,313,"TtM47",12,174.6067,0.1700736,0,56.4967916597641,FALSE,TRUE
"scf_8255142",1223,313,"TtM44",39,1856.428,0.2591987,0,205.705067566227,FALSE,FALSE
"scf_8255142",1223,313,"TtM531",8,130.6875,0.3442355,0,47.6677007408788,FALSE,FALSE
"scf_8255142",1223,313,"TtM40",3,17.10174,0.3679477,0,18.5460043867169,FALSE,FALSE
"scf_8255142",1223,313,"TtM20",8,81.44059,0.20278,0,39.2097362616242,FALSE,FALSE
"scf_8255142",1223,313,"TtM19",12,181.4718,0.215045,0,59.7335884397679,FALSE,FALSE
"scf_8255142",1223,313,"TtM50",24,516.4446,0.2771872,0,129.738097924492,FALSE,FALSE
"scf_8255142",1223,313,"TtM28",7,128.8018,0.2935405,0,38.7162147294792,FALSE,FALSE
"scf_8255142",1223,313,"TtM51",14,178.9948,0.1700736,0,65.9129236030581,FALSE,TRUE
"scf_8255142",1223,313,"TtM0",8,85.2974,0.3221586,0,46.1151914629175,FALSE,FALSE
"scf_8255142",1223,313,"TtM25",7,70.27201,0.2346688,0,35.7380408634595,FALSE,FALSE
"scf_8255142",1223,313,"TtM29",6,74.35305,0.2060507,0,29.5284465354009,FALSE,FALSE
"scf_8255143",1575,100,"TtM19",0,12.15925,0.7574603,0,0,FALSE,FALSE
"scf_8255143",1575,100,"TtM29",0,2.601361,0.6863492,0,0,FALSE,FALSE
"scf_8255143",1575,100,"TtM0",0,0,1,0,NA,FALSE,FALSE
"scf_8255143",1575,100,"TtM40",0,0,1,0,NA,FALSE,FALSE
"scf_8255143",1575,100,"TtM25",0,16.89844,0.7060317,0,0,FALSE,FALSE
"scf_8255143",1575,100,"TtM44",0,0.2187548,0.9365079,0,0,FALSE,FALSE
"scf_8255143",1575,100,"TtM28",0,0,1,0,NA,FALSE,FALSE
"scf_8255143",1575,100,"TtM47",2,22.57497,0.4495238,0,57.223182400983,FALSE,TRUE
"scf_8255143",1575,100,"TtM50",0,0,1,0,NA,FALSE,FALSE
"scf_8255143",1575,100,"TtM531",0,0,1,0,NA,FALSE,FALSE
"scf_8255143",1575,100,"TtM20",0,13.33504,0.704127,0,0,FALSE,FALSE
"scf_8255143",1575,100,"TtM51",0,0.4593897,0.8,0,0,FALSE,TRUE
"scf_8255146",1040,290,"TtM44",8.5,949.1898,0.3403846,0,46.2129274433096,FALSE,FALSE
"scf_8255146",1040,290,"TtM531",2,321.6306,0.4028846,0,12.0117715823498,FALSE,FALSE
"scf_8255146",1040,290,"TtM40",0,1.277971,0.6134615,0,0,FALSE,FALSE
"scf_8255146",1040,290,"TtM28",3,247.8725,0.3721154,0,17.1347102471619,FALSE,FALSE
"scf_8255146",1040,290,"TtM0",1,50.99859,0.4730769,0,6.80593979757525,FALSE,FALSE
"scf_8255146",1040,290,"TtM51",13,218.8298,0.2778846,0,64.5612732468694,FALSE,TRUE
"scf_8255146",1040,290,"TtM29",10,59.31628,0.2423077,0,47.3306498766283,FALSE,FALSE
"scf_8255146",1040,290,"TtM20",14,103.3742,0.1413462,0,58.4716407843582,FALSE,FALSE
"scf_8255146",1040,290,"TtM25",8,88.26491,0.2115385,0,36.3868815058361,FALSE,FALSE
"scf_8255146",1040,290,"TtM47",6,22.05751,0.2259615,0,27.7986707112248,FALSE,TRUE
"scf_8255146",1040,290,"TtM50",10,697.2461,0.3586538,0,55.9168651276288,FALSE,FALSE
"scf_8255146",1040,290,"TtM19",15,178.6877,0.2134615,0,68.3922064187269,FALSE,FALSE
"scf_8255147",1364,539,"TtM28",6,39.63047,0.2778592,0,21.0259183103735,FALSE,FALSE
"scf_8255147",1364,539,"TtM29",9,52.24847,0.09677419,0,25.2157433411714,FALSE,FALSE
"scf_8255147",1364,539,"TtM40",2,7.679506,0.3035191,0,7.26685324722604,FALSE,FALSE
"scf_8255147",1364,539,"TtM25",12,59.77049,0.1334311,0,35.043199610297,FALSE,FALSE
"scf_8255147",1364,539,"TtM20",12,59.08245,0.07771261,0,32.9261218011183,FALSE,FALSE
"scf_8255147",1364,539,"TtM0",3,116.1055,0.2917889,0,10.719737003125,FALSE,FALSE
"scf_8255147",1364,539,"TtM47",9,44.4186,0.1092375,0,25.5685552592095,FALSE,TRUE
"scf_8255147",1364,539,"TtM44",0,0,1,0,NA,FALSE,FALSE
"scf_8255147",1364,539,"TtM51",17,94.94958,0.1752199,0,52.1598522603362,FALSE,TRUE
"scf_8255147",1364,539,"TtM19",18,111.6469,0.1282991,0,52.2553325437237,FALSE,FALSE
"scf_8255147",1364,539,"TtM50",10,231.724,0.2045455,0,31.8134128966265,FALSE,FALSE
"scf_8255147",1364,539,"TtM531",5,76.9724,0.2807918,0,17.5930436061349,FALSE,FALSE
"scf_8255149",1016,360,"TtM40",0,0,1,0,NA,FALSE,FALSE
"scf_8255149",1016,360,"TtM531",0,0.2311625,0.8395669,0,0,FALSE,FALSE
"scf_8255149",1016,360,"TtM50",0,0.1582561,0.8031496,0,0,FALSE,FALSE
"scf_8255149",1016,360,"TtM28",0,0,1,0,NA,FALSE,FALSE
"scf_8255149",1016,360,"TtM44",0,0,1,0,NA,FALSE,FALSE
"scf_8255149",1016,360,"TtM47",0,2.113712,0.7352362,0,0,FALSE,TRUE
"scf_8255149",1016,360,"TtM29",0,0,1,0,NA,FALSE,FALSE
"scf_8255149",1016,360,"TtM51",0,4.082114,0.5856299,0,0,FALSE,TRUE
"scf_8255149",1016,360,"TtM20",0,0.08961541,0.9005906,0,0,FALSE,FALSE
"scf_8255149",1016,360,"TtM25",0,0.2967835,0.871063,0,0,FALSE,FALSE
"scf_8255149",1016,360,"TtM0",0,0.08564447,0.9055118,0,0,FALSE,FALSE
"scf_8255149",1016,360,"TtM19",0,2.156952,0.6141732,0,0,FALSE,FALSE
"scf_8255151",1050,0,"TtM531",0,0,1,0,NA,FALSE,FALSE
"scf_8255151",1050,0,"TtM19",0,0,1,0,NA,FALSE,FALSE
"scf_8255151",1050,0,"TtM25",0,0,1,0,NA,FALSE,FALSE
"scf_8255151",1050,0,"TtM29",0,0.08702075,0.9038095,0,NA,FALSE,FALSE
"scf_8255151",1050,0,"TtM47",0,0,1,0,NA,FALSE,TRUE
"scf_8255151",1050,0,"TtM40",0,0,1,0,NA,FALSE,FALSE
"scf_8255151",1050,0,"TtM0",0,0,1,0,NA,FALSE,FALSE
"scf_8255151",1050,0,"TtM28",0,0,1,0,NA,FALSE,FALSE
"scf_8255151",1050,0,"TtM51",0,0,1,0,NA,FALSE,TRUE
"scf_8255151",1050,0,"TtM50",0,0,1,0,NA,FALSE,FALSE
"scf_8255151",1050,0,"TtM20",0,0,1,0,NA,FALSE,FALSE
"scf_8255151",1050,0,"TtM44",0,0,1,0,NA,FALSE,FALSE
"scf_8255152",1428,321,"TtM51",12,109.7436,0.2051821,0,67.164035397408,FALSE,TRUE
"scf_8255152",1428,321,"TtM531",0,0,1,0,NA,FALSE,FALSE
"scf_8255152",1428,321,"TtM50",0,0,1,0,NA,FALSE,FALSE
"scf_8255152",1428,321,"TtM25",0,0,1,0,NA,FALSE,FALSE
"scf_8255152",1428,321,"TtM44",0,0,1,0,NA,FALSE,FALSE
"scf_8255152",1428,321,"TtM47",8,78.45906,0.2422969,0,46.9693010979221,FALSE,TRUE
"scf_8255152",1428,321,"TtM19",0,0.1215317,0.8585434,0,0,FALSE,FALSE
"scf_8255152",1428,321,"TtM0",0,15.03824,0.5231092,0,0,FALSE,FALSE
"scf_8255152",1428,321,"TtM20",0,0,1,0,NA,FALSE,FALSE
"scf_8255152",1428,321,"TtM28",0,0,1,0,NA,FALSE,FALSE
"scf_8255152",1428,321,"TtM40",0,0,1,0,NA,FALSE,FALSE
"scf_8255152",1428,321,"TtM29",0,0,1,0,NA,FALSE,FALSE
"scf_8255158",1231,0,"TtM28",0,12.03153,0.5458976,0,NA,FALSE,FALSE
"scf_8255158",1231,0,"TtM25",7,40.78679,0.3419984,0,Inf,FALSE,FALSE
"scf_8255158",1231,0,"TtM0",0,13.93921,0.5783916,0,NA,FALSE,FALSE
"scf_8255158",1231,0,"TtM44",0,0,1,0,NA,FALSE,FALSE
"scf_8255158",1231,0,"TtM19",9,98.35806,0.3257514,0,Inf,FALSE,FALSE
"scf_8255158",1231,0,"TtM51",7,51.18596,0.3346872,0,Inf,FALSE,TRUE
"scf_8255158",1231,0,"TtM47",10,71.1624,0.3265638,0,Inf,FALSE,TRUE
"scf_8255158",1231,0,"TtM20",8,64.13356,0.3663688,0,Inf,FALSE,FALSE
"scf_8255158",1231,0,"TtM531",0,20.07771,0.6636881,0,NA,FALSE,FALSE
"scf_8255158",1231,0,"TtM29",7,41.30786,0.3403737,0,Inf,FALSE,FALSE
"scf_8255158",1231,0,"TtM50",0,62.75957,0.5613323,0,NA,FALSE,FALSE
"scf_8255158",1231,0,"TtM40",0,2.292976,0.6149472,0,NA,FALSE,FALSE
"scf_8255161",1374,398,"TtM20",3,54.04212,0.2933042,0,14.6552221190475,FALSE,FALSE
"scf_8255161",1374,398,"TtM51",17,147.143,0.09825328,0,65.0830670180373,FALSE,TRUE
"scf_8255161",1374,398,"TtM28",5,113.7711,0.4490539,0,31.3302998835336,FALSE,FALSE
"scf_8255161",1374,398,"TtM531",7,235.1604,0.4570597,0,44.5091829538692,FALSE,FALSE
"scf_8255161",1374,398,"TtM44",7,153.3551,0.441048,0,43.2341760038941,FALSE,FALSE
"scf_8255161",1374,398,"TtM29",4,45.55147,0.2918486,0,19.5001312235359,FALSE,FALSE
"scf_8255161",1374,398,"TtM0",8,135.1983,0.3981077,0,45.8854357370269,FALSE,FALSE
"scf_8255161",1374,398,"TtM40",0,19.17937,0.5087336,0,0,FALSE,FALSE
"scf_8255161",1374,398,"TtM19",10,172.7991,0.294032,0,48.9011018421892,FALSE,FALSE
"scf_8255161",1374,398,"TtM25",3.5,42.07977,0.4454148,0,21.787300802229,FALSE,FALSE
"scf_8255161",1374,398,"TtM50",16,566.9153,0.4439592,0,99.3383595313916,FALSE,FALSE
"scf_8255161",1374,398,"TtM47",20,218.2968,0.1200873,0,78.4682686483026,FALSE,TRUE
"scf_8255163",1273,783,"TtM531",11,78.84881,0.1288295,0,20.5284503229347,FALSE,FALSE
"scf_8255163",1273,783,"TtM20",13,43.53955,0.01335428,0,21.4214447269547,FALSE,FALSE
"scf_8255163",1273,783,"TtM50",18,198.1647,0.03534957,0,30.3367592093355,FALSE,FALSE
"scf_8255163",1273,783,"TtM19",22,80.63015,0.004713276,0,35.9369413874673,FALSE,FALSE
"scf_8255163",1273,783,"TtM51",16,71.09665,0,0,26.0127713920817,FALSE,TRUE
"scf_8255163",1273,783,"TtM40",1,2.233526,0.4336214,0,2.87051490293791,FALSE,FALSE
"scf_8255163",1273,783,"TtM25",11,33.21626,0.02670856,0,18.3745377767385,FALSE,FALSE
"scf_8255163",1273,783,"TtM47",15,124.3595,0.01728201,0,24.8158407887461,FALSE,TRUE
"scf_8255163",1273,783,"TtM0",4,11.19253,0.2034564,0,8.16426476594682,FALSE,FALSE
"scf_8255163",1273,783,"TtM44",0,0,1,0,NA,FALSE,FALSE
"scf_8255163",1273,783,"TtM29",10,18.54875,0.01256874,0,16.4649254876244,FALSE,FALSE
"scf_8255163",1273,783,"TtM28",6,58.14677,0.1492537,0,11.4661553885461,FALSE,FALSE
"scf_8255166",1036,0,"TtM51",0,0,1,0,NA,FALSE,TRUE
"scf_8255166",1036,0,"TtM47",0,0,1,0,NA,FALSE,TRUE
"scf_8255166",1036,0,"TtM29",0,0.08807099,0.9025097,0,NA,FALSE,FALSE
"scf_8255166",1036,0,"TtM25",0,0,1,0,NA,FALSE,FALSE
"scf_8255166",1036,0,"TtM28",0,0,1,0,NA,FALSE,FALSE
"scf_8255166",1036,0,"TtM531",0,0,1,0,NA,FALSE,FALSE
"scf_8255166",1036,0,"TtM44",0,0,1,0,NA,FALSE,FALSE
"scf_8255166",1036,0,"TtM40",0,0,1,0,NA,FALSE,FALSE
"scf_8255166",1036,0,"TtM20",0,0,1,0,NA,FALSE,FALSE
"scf_8255166",1036,0,"TtM19",0,0,1,0,NA,FALSE,FALSE
"scf_8255166",1036,0,"TtM0",0,0,1,0,NA,FALSE,FALSE
"scf_8255166",1036,0,"TtM50",0,0,1,0,NA,FALSE,FALSE
"scf_8255167",1094,419,"TtM29",2,33.38356,0.4561243,0,9.60137958098292,FALSE,FALSE
"scf_8255167",1094,419,"TtM40",0,0.4857202,0.6846435,0,0,FALSE,FALSE
"scf_8255167",1094,419,"TtM531",0,22.49953,0.5703839,0,0,FALSE,FALSE
"scf_8255167",1094,419,"TtM51",24,565.1142,0.1032907,0,69.8816043135423,FALSE,TRUE
"scf_8255167",1094,419,"TtM44",0,63.74833,0.5365631,0,0,FALSE,FALSE
"scf_8255167",1094,419,"TtM19",0,183.9542,0.5685558,0,0,FALSE,FALSE
"scf_8255167",1094,419,"TtM50",0,55.44041,0.5685558,0,0,FALSE,FALSE
"scf_8255167",1094,419,"TtM25",0,41.70053,0.5402194,0,0,FALSE,FALSE
"scf_8255167",1094,419,"TtM47",0,0.6321807,0.61883,0,0,FALSE,TRUE
"scf_8255167",1094,419,"TtM28",0,9.34054,0.5575868,0,0,FALSE,FALSE
"scf_8255167",1094,419,"TtM20",0,34.91441,0.5191956,0,0,FALSE,FALSE
"scf_8255167",1094,419,"TtM0",5,74.97788,0.1106033,0,14.6783686081048,FALSE,FALSE
"scf_8255170",1105,156,"TtM40",1,31.49611,0.3728507,0,11.2944929274948,FALSE,FALSE
"scf_8255170",1105,156,"TtM51",16,140.651,0.2108597,0,143.6162027631,FALSE,TRUE
"scf_8255170",1105,156,"TtM29",11,71.28863,0.1728507,0,94.1990359741182,FALSE,FALSE
"scf_8255170",1105,156,"TtM44",7,199.4973,0.3067873,0,71.5268680642079,FALSE,FALSE
"scf_8255170",1105,156,"TtM47",20,241.6653,0.1755656,0,171.834977612126,FALSE,TRUE
"scf_8255170",1105,156,"TtM19",22,267.1667,0.2081448,0,196.795238994873,FALSE,FALSE
"scf_8255170",1105,156,"TtM28",3,121.8439,0.4072398,0,35.8492354918566,FALSE,FALSE
"scf_8255170",1105,156,"TtM25",10,85.15892,0.1647059,0,84.8004712751273,FALSE,FALSE
"scf_8255170",1105,156,"TtM20",13,130.4965,0.2660633,0,125.464952676891,FALSE,FALSE
"scf_8255170",1105,156,"TtM531",4,302.7641,0.4027149,0,47.4368661353403,FALSE,FALSE
"scf_8255170",1105,156,"TtM50",13,456.9164,0.3411765,0,139.769351477798,FALSE,FALSE
"scf_8255170",1105,156,"TtM0",5,237.5879,0.280543,0,49.2269401321645,FALSE,FALSE
"scf_8255172",1006,0,"TtM47",4,38.2437,0.277336,0,Inf,FALSE,TRUE
"scf_8255172",1006,0,"TtM531",0,2.722512,0.5109344,0,NA,FALSE,FALSE
"scf_8255172",1006,0,"TtM25",5,20.24247,0.3141153,0,Inf,FALSE,FALSE
"scf_8255172",1006,0,"TtM44",0,0,1,0,NA,FALSE,FALSE
"scf_8255172",1006,0,"TtM50",3,39.54282,0.3479125,0,Inf,FALSE,FALSE
"scf_8255172",1006,0,"TtM19",6,40.87458,0.27833,0,Inf,FALSE,FALSE
"scf_8255172",1006,0,"TtM0",1,3.461042,0.4423459,0,Inf,FALSE,FALSE
"scf_8255172",1006,0,"TtM28",0,2.017847,0.5457256,0,NA,FALSE,FALSE
"scf_8255172",1006,0,"TtM29",2,27.64625,0.3767396,0,Inf,FALSE,FALSE
"scf_8255172",1006,0,"TtM51",6,23.02165,0.3300199,0,Inf,FALSE,TRUE
"scf_8255172",1006,0,"TtM20",5,21.31444,0.2922465,0,Inf,FALSE,FALSE
"scf_8255172",1006,0,"TtM40",0,0.6112746,0.7912525,0,NA,FALSE,FALSE
"scf_8255173",1013,0,"TtM47",0,0,1,0,NA,FALSE,TRUE
"scf_8255173",1013,0,"TtM40",0,0,1,0,NA,FALSE,FALSE
"scf_8255173",1013,0,"TtM20",0,0,1,0,NA,FALSE,FALSE
"scf_8255173",1013,0,"TtM29",0,0,1,0,NA,FALSE,FALSE
"scf_8255173",1013,0,"TtM0",0,0,1,0,NA,FALSE,FALSE
"scf_8255173",1013,0,"TtM19",0,0,1,0,NA,FALSE,FALSE
"scf_8255173",1013,0,"TtM51",0,0.08985169,0.9002962,0,NA,FALSE,TRUE
"scf_8255173",1013,0,"TtM50",0,0,1,0,NA,FALSE,FALSE
"scf_8255173",1013,0,"TtM44",0,0,1,0,NA,FALSE,FALSE
"scf_8255173",1013,0,"TtM25",0,0,1,0,NA,FALSE,FALSE
"scf_8255173",1013,0,"TtM531",0,0,1,0,NA,FALSE,FALSE
"scf_8255173",1013,0,"TtM28",0,0,1,0,NA,FALSE,FALSE
"scf_8255177",1141,8,"TtM47",9,104.4919,0.3085013,0,1856.29416223053,FALSE,TRUE
"scf_8255177",1141,8,"TtM50",0,23.29354,0.5740578,0,0,FALSE,FALSE
"scf_8255177",1141,8,"TtM0",0,13.63028,0.7493427,0,0,FALSE,FALSE
"scf_8255177",1141,8,"TtM25",3,19.12519,0.3645925,0,673.386763612328,FALSE,FALSE
"scf_8255177",1141,8,"TtM44",0,0,1,0,NA,FALSE,FALSE
"scf_8255177",1141,8,"TtM40",0,1.760209,0.7440841,0,0,FALSE,FALSE
"scf_8255177",1141,8,"TtM51",4,90.97548,0.3531989,0,882.033131978285,FALSE,TRUE
"scf_8255177",1141,8,"TtM20",3,19.06772,0.3891323,0,700.438081764677,FALSE,FALSE
"scf_8255177",1141,8,"TtM531",0,9.795097,0.6143734,0,0,FALSE,FALSE
"scf_8255177",1141,8,"TtM19",8,68.03861,0.3786152,0,1836.22129154109,FALSE,FALSE
"scf_8255177",1141,8,"TtM29",5,28.87525,0.3496933,0,1096.59795908607,FALSE,FALSE
"scf_8255177",1141,8,"TtM28",0,7.794769,0.6730938,0,0,FALSE,FALSE
"scf_8255181",1114,730,"TtM0",22,180.9469,0.08258528,0,36.5947940531476,FALSE,FALSE
"scf_8255181",1114,730,"TtM28",22,113.2221,0.06642729,0,35.9614225867057,FALSE,FALSE
"scf_8255181",1114,730,"TtM44",0,0,1,0,NA,FALSE,FALSE
"scf_8255181",1114,730,"TtM47",21,159.7425,0.06463196,0,34.2609261510215,FALSE,TRUE
"scf_8255181",1114,730,"TtM50",53,407.0655,0.05475763,0,85.5647764232094,FALSE,FALSE
"scf_8255181",1114,730,"TtM19",24,165.293,0.05924596,0,38.9311722054859,FALSE,FALSE
"scf_8255181",1114,730,"TtM531",29,229.902,0.1157989,0,50.0505988067058,FALSE,FALSE
"scf_8255181",1114,730,"TtM51",19,139.3459,0.07001795,0,31.1775055743766,FALSE,TRUE
"scf_8255181",1114,730,"TtM40",7,16.69121,0.1023339,0,11.899961222577,FALSE,FALSE
"scf_8255181",1114,730,"TtM29",11,59.14363,0.06463196,0,17.9461994124398,FALSE,FALSE
"scf_8255181",1114,730,"TtM20",16,62.7009,0.05206463,0,25.7574926824013,FALSE,FALSE
"scf_8255181",1114,730,"TtM25",14,53.51767,0.0529623,0,22.5591690400961,FALSE,FALSE
"scf_8255182",1204,982,"TtM50",34,396.2927,0.05398671,0,44.0652946628464,FALSE,FALSE
"scf_8255182",1204,982,"TtM0",21,103.3425,0.04568106,0,26.9799257836722,FALSE,FALSE
"scf_8255182",1204,982,"TtM44",0,0,1,0,NA,FALSE,FALSE
"scf_8255182",1204,982,"TtM25",13,41.87861,0.0423588,0,16.6439165354059,FALSE,FALSE
"scf_8255182",1204,982,"TtM47",27,145.7286,0.04318937,0,34.5981415923105,FALSE,TRUE
"scf_8255182",1204,982,"TtM40",4,11.92496,0.06727575,0,5.25801380820042,FALSE,FALSE
